160,1656064732101453312,0,1877,416,392
161,1656064732195073280,0,1872,423,399
162,1656064732300013312,0,1897,423,399
163,1656064732394960640,0,1878,422,404
164,1656064732495515648,0,1851,420,398
165,1656064732594782976,0,1891,419,392
166,1656064732701319936,0,1873,408,383
167,1656064732795111424,0,1868,417,392
168,1656064732895209472,0,1872,408,381
169,1656064732998783488,0,1874,403,379
170,1656064733095240704,0,1889,404,383
171,1656064733195106304,0,1867,401,379
172,1656064733295258624,0,1872,403,378
173,1656064733395008000,0,1899,410,386
174,1656064733495548928,0,1896,414,390
175,1656064733594848512,0,1891,402,376
176,1656064733695479808,0,1891,404,382
177,1656064733795030272,0,1907,407,383
178,1656064733895579648,0,1892,408,385
179,1656064733998401792,0,1891,403,380
180,1656064734095358976,0,1908,395,368
181,1656064734194786048,0,1899,392,365
182,1656064734295356160,0,1894,389,361
183,1656064734395170816,0,1897,384,362
184,1656064734495581952,0,1899,394,364
185,1656064734598156544,0,1905,391,366
186,1656064734695552000,0,1904,396,370
187,1656064734794970112,0,1905,391,368
188,1656064734895263488,0,1939,393,366
189,1656064734999283968,0,1902,380,359
190,1656064735095424512,0,1905,370,351
191,1656064735195198208,0,1909,381,356
192,1656064735295772160,0,1926,382,358
193,1656064735394840320,0,1893,375,349
194,1656064735495222784,0,1900,369,344
195,1656064735594936064,0,1910,369,340
196,1656064735697447168,0,1884,377,353
197,1656064735794814976,0,1923,383,357
198,1656064735895469824,0,1908,379,354
199,1656064735994839552,0,1906,380,356
200,1656064736100055040,0,1881,383,362
201,1656064736196176640,0,1880,377,356
202,1656064736295534848,0,1875,381,357
203,1656064736398485504,0,1883,377,356
204,1656064736495873536,0,1879,379,356
205,1656064736594745856,0,1870,396,370
206,1656064736695714304,0,1872,393,367
207,1656064736796928768,0,1861,387,360
208,1656064736895523584,0,1877,391,365
209,1656064736997251840,0,1884,393,365
210,1656064737095268608,0,1883,386,360
211,1656064737196822528,0,1872,382,354
212,1656064737295508992,0,1895,381,350
213,1656064737397895936,0,1869,383,355
214,1656064737495507968,0,1868,372,346
215,1656064737594827264,0,1854,382,358
216,1656064737699881472,0,1877,382,357
217,1656064737794829056,0,1852,361,339
218,1656064737895236096,0,1848,365,342
219,1656064737996141312,0,1865,359,335
220,1656064738095462144,0,1884,352,333
221,1656064738197955072,0,1886,360,336
222,1656064738295366400,0,1886,363,340
223,1656064738394893056,0,1886,362,334
224,1656064738495321600,0,1882,359,336
225,1656064738594935552,0,1883,348,322
226,1656064738695222016,0,1896,350,326
227,1656064738798187776,0,1881,351,330
228,1656064738895666688,0,1868,345,323
229,1656064738997901312,0,1877,346,327
230,1656064739095660288,0,1874,354,334
231,1656064739194845952,0,1878,356,335
232,1656064739295666944,0,1873,356,335
233,1656064739394782208,0,1888,356,329
234,1656064739495437568,0,1864,351,320
235,1656064739594883328,0,1861,355,321
236,1656064739695559424,0,1862,347,320
237,1656064739797726720,0,1863,352,332
238,1656064739897023488,0,1898,349,328
239,1656064739994919424,0,1897,350,327
240,1656064740098967040,0,1892,352,328
241,1656064740197050112,0,1896,350,325
242,1656064740295098880,0,1892,353,330
243,1656064740394913536,0,1899,356,333
244,1656064740495246336,0,1896,352,330
245,1656064740598144000,0,1893,352,330
246,1656064740694798592,0,1888,346,321
247,1656064740795430144,0,1893,348,326
248,1656064740897473536,0,1898,344,327
249,1656064740995591168,0,1895,346,329
250,1656064741096104448,0,1905,348,323
251,1656064741195856640,0,1901,348,326
252,1656064741294888448,0,1904,353,329
253,1656064741395164160,0,1906,351,328
254,1656064741494831360,0,1892,356,334
255,1656064741595182848,0,1897,348,328
256,1656064741697841408,0,1894,353,327
257,1656064741795393536,0,1893,351,326
258,1656064741897908992,0,1906,361,340
259,1656064741995577344,0,1895,354,333
260,1656064742094830592,0,1895,355,330
261,1656064742195201792,0,1898,351,328
262,1656064742294789888,0,1904,352,331
263,1656064742395181824,0,1900,350,328
264,1656064742495164160,0,1912,349,326
265,1656064742595589376,0,1900,351,327
266,1656064742696199680,0,1898,358,339
267,1656064742797301760,0,1906,353,336
268,1656064742895000832,0,1907,359,338
269,1656064742999978496,0,1907,353,331
270,1656064743096696320,0,1905,352,330
271,1656064743195195392,0,1906,355,336
272,1656064743297875456,0,1907,357,334
273,1656064743395346432,0,1906,355,331
274,1656064743497971200,0,1901,358,336
275,1656064743595437312,0,1906,349,326
276,1656064743697993216,0,1894,362,336
277,1656064743795532544,0,1898,345,323
278,1656064743894990080,0,1888,355,340
279,1656064744000182272,0,1883,335,309
280,1656064744097417216,0,1877,353,325
281,1656064744195164928,0,1877,340,311
282,1656064744298774272,0,1861,307,270
283,1656064744395427584,0,1898,331,298
284,1656064744498863104,0,1952,331,289
285,1656064744595621888,0,1907,301,261
286,1656064744698662144,0,1853,216,178
287,1656064744795358976,0,1850,304,269
288,1656064744895088896,0,1861,297,268
289,1656064744995253504,0,1887,271,233
290,1656064745097901312,0,1863,254,223
291,1656064745195542528,0,1827,178,144
292,1656064745294842368,0,1815,287,248
293,1656064745399833344,0,1794,190,167
294,1656064745494874368,0,1837,182,165
295,1656064745600014080,0,1834,163,143
296,1656064745694819328,0,1811,227,213
297,1656064745799920640,0,1832,219,200
298,1656064745894910976,0,1803,175,156
299,1656064745999974400,0,1832,161,142
300,1656064746095158272,0,1777,194,178
301,1656064746195487232,0,1818,132,124
302,1656064746294782720,0,1784,117,102
303,1656064746395138048,0,1721,124,119
304,1656064746495774464,0,1671,93,89
305,1656064746600425472,0,1678,122,119
306,1656064746696172800,0,1671,101,87
307,1656064746795223552,0,1472,88,73
308,1656064746894827008,0,1356,76,65
309,1656064747001589248,0,1396,120,111
310,1656064747096561664,0,1313,97,87
311,1656064747194757888,0,1276,76,63
312,1656064747295467264,0,1393,112,98
313,1656064747395181568,0,1325,79,68
314,1656064747496661248,0,1261,93,83
315,1656064747594789376,0,1243,81,72
316,1656064747694727424,0,1411,77,67
317,1656064747795132928,0,1359,115,103
318,1656064747895798784,0,1315,72,63
319,1656064747995010560,0,1333,96,89
320,1656064748097984512,0,1337,70,60
321,1656064748198254080,0,1340,89,81
322,1656064748295497216,0,1304,57,51
323,1656064748399113216,0,1399,99,88
324,1656064748495532288,0,1397,76,63
325,1656064748597096448,0,1352,65,54
326,1656064748695259648,0,1330,105,99
327,1656064748795106304,0,1418,106,95
328,1656064748895558144,0,1326,86,76
329,1656064748995104768,0,1511,75,63
330,1656064749097408256,0,1458,66,61
331,1656064749194922752,0,1509,68,56
332,1656064749300543744,0,1503,99,94
333,1656064749394770944,0,1463,70,65
334,1656064749496802560,0,1454,59,55
335,1656064749595064832,0,1431,60,59
336,1656064749695257344,0,1429,58,54
337,1656064749795117824,0,1316,46,44
338,1656064749899086592,0,1304,55,54
339,1656064749995067904,0,1186,47,46
340,1656064750095403264,0,1335,38,36
341,1656064750194968576,0,1291,49,49
342,1656064750297681664,0,1248,34,34
343,1656064750395015424,0,1229,42,40
344,1656064750499636736,0,1321,31,29
377,1656064753798305792,1,1397,39,38
380,1656064754097893888,1,1414,33,31
