patchsize,fasttresh,scalefactor,n_levels,track_error,features,total_matches,good_matches,blur,flow
31,14,1.2,8,0,102,102,16,28.461764347917317,1.5911807
31,14,1.2,8,0,123,123,17,31.09874452705612,1.8880129
31,14,1.2,8,0,119,119,23,26.736017445526382,1.3036897
31,14,1.2,8,0,123,123,21,33.64542057368254,1.7968953
31,14,1.2,8,0,144,144,31,26.846432589877566,1.4841832
31,14,1.2,8,0,163,163,28,30.113906119253922,2.0450356
31,14,1.2,8,0,159,159,28,27.45909317860906,1.8441126
31,14,1.2,8,0,159,159,31,34.13488266560997,1.7383602
31,14,1.2,8,0,152,152,27,28.8128085562541,1.525462
31,14,1.2,8,0,176,176,18,30.676608349111106,1.2465645
31,14,1.2,8,0,150,150,32,28.458479693663683,1.0812863
31,14,1.2,8,0,155,155,26,32.29804251700316,1.0631725
31,14,1.2,8,0,157,157,12,27.73189338067438,1.3300146
31,14,1.2,8,0,158,158,25,29.913927527126535,0.9845772
31,14,1.2,8,0,161,161,38,27.06003037007535,1.0290371
31,14,1.2,8,0,193,193,28,32.40243168928425,1.4351768
31,14,1.2,8,0,180,180,34,27.497692192051336,1.6898239
31,14,1.2,8,0,197,197,39,31.167078177005465,1.3932576
31,14,1.2,8,0,170,170,21,29.30559616709216,1.4582828
31,14,1.2,8,0,152,152,29,32.99286806778353,1.7323896
31,14,1.2,8,0,154,154,28,27.966486142850407,1.8488595
31,14,1.2,8,0,158,158,31,27.209016865115846,1.9462321
31,14,1.2,8,0,174,174,10,32.44928961228887,3.4341812
31,14,1.2,8,0,208,208,18,61.79735782531531,3.506496
31,14,1.2,8,0,201,201,25,36.00607439849491,2.6628404
31,14,1.2,8,0,201,201,19,40.77720591691319,2.9422905
31,14,1.2,8,0,223,223,20,35.88135485583329,3.5092669
31,14,1.2,8,0,211,211,13,46.18904457803364,3.6073527
31,14,1.2,8,0,156,156,18,33.41807041340569,2.8361886
31,14,1.2,8,0,167,167,18,30.00842075780582,2.6811657
31,14,1.2,8,0,156,156,5,32.4220485851976,1.5873195
31,14,1.2,8,0,126,126,6,26.104277433149107,2.2251155
31,14,1.2,8,0,135,135,10,24.113854421796354,2.5323975
31,14,1.2,8,0,137,137,10,23.62953545575745,2.6303947
31,14,1.2,8,0,164,164,12,55.48640515878987,2.212954
31,14,1.2,8,0,131,131,18,29.84138192297583,2.0930092
31,14,1.2,8,0,136,136,10,33.4969248455781,2.1212056
31,14,1.2,8,0,130,130,7,27.144942650804705,2.1165526
31,14,1.2,8,0,119,119,15,36.7131303391353,2.4645288
31,14,1.2,8,0,162,162,21,25.113040247315922,2.232922
31,14,1.2,8,0,149,149,15,28.70277357868604,2.330873
31,14,1.2,8,0,156,156,11,24.691201263589793,2.3407145
31,14,1.2,8,0,122,122,12,30.99046183743519,2.3978128
31,14,1.2,8,0,135,135,18,25.288498956270256,2.5880015
31,14,1.2,8,0,141,141,22,28.725022257310805,2.3441677
31,14,1.2,8,0,147,147,9,25.446844108496034,3.2591515
31,14,1.2,8,0,140,140,13,32.20761202137562,3.0104496
31,14,1.2,8,0,142,142,15,26.209449272421917,3.1941307
31,14,1.2,8,0,169,169,22,31.01625140904348,2.2610414
31,14,1.2,8,0,158,158,20,28.343899037015756,2.288492
31,14,1.2,8,0,166,166,24,35.52649844921511,2.7922878
31,14,1.2,8,0,195,195,44,27.913392834437207,1.5117893
31,14,1.2,8,0,161,161,24,31.190550289025087,1.7926188
31,14,1.2,8,0,178,178,33,28.85184298789763,1.9374382
31,14,1.2,8,0,195,195,33,34.79566829454187,2.3514352
31,14,1.2,8,0,183,183,42,29.37542806051172,1.5951357
31,14,1.2,8,0,224,224,23,32.63438769081385,1.7195592
31,14,1.2,8,0,132,132,24,31.865538738728453,1.7651215
31,14,1.2,8,0,151,151,29,36.15671572740929,1.7168297
31,14,1.2,8,0,168,168,40,31.08161557230662,1.2939457
31,14,1.2,8,0,158,158,32,33.65165784687423,1.3267236
31,14,1.2,8,0,175,175,40,31.44041279484705,1.3154384
31,14,1.2,8,0,182,182,34,37.79375421060433,1.3122314
31,14,1.2,8,0,189,189,31,31.56828954383209,1.5794052
31,14,1.2,8,0,194,194,23,33.87696627960056,2.1657193
31,14,1.2,8,0,173,173,36,31.67309253221264,1.8253345
31,14,1.2,8,0,197,197,31,38.39782403266028,1.990885
31,14,1.2,8,0,224,224,55,31.94207470883956,1.2629527
31,14,1.2,8,0,224,224,53,34.95423058146827,1.3009177
31,14,1.2,8,0,210,210,33,31.75802508403155,1.8342737
31,14,1.2,8,0,215,215,36,37.34284292875667,1.8981711
31,14,1.2,8,0,219,219,55,31.761235000842273,1.6569988
31,14,1.2,8,0,206,206,44,34.795328325124,1.2696406
31,14,1.2,8,0,228,228,50,32.0759560480045,1.8414226
31,14,1.2,8,0,211,211,48,38.03274979835928,1.1301824
31,14,1.2,8,0,225,225,26,33.346083687471676,2.0407135
31,14,1.2,8,0,223,223,50,36.04452281937451,1.3020518
31,14,1.2,8,0,223,223,40,33.52245422179017,1.4787236
31,14,1.2,8,0,234,234,43,38.75819625030049,1.5560629
31,14,1.2,8,0,224,224,44,33.21139017748717,2.1659164
31,14,1.2,8,0,258,258,39,37.83567780561297,1.6199733
31,14,1.2,8,0,238,238,41,33.82041020570559,1.9246588
31,14,1.2,8,0,227,227,32,38.9440208503484,1.7932426
31,14,1.2,8,0,234,234,47,34.35347760129039,1.4040617
31,14,1.2,8,0,204,204,33,37.15253462468254,1.838099
31,14,1.2,8,0,197,197,33,34.859524907414674,1.66723
31,14,1.2,8,0,207,207,28,40.68346200403551,1.6881303
31,14,1.2,8,0,194,194,24,35.11770148217903,1.7323339
31,14,1.2,8,0,203,203,47,37.41300545560276,1.3427678
31,14,1.2,8,0,189,189,44,34.60423360909819,1.27285
31,14,1.2,8,0,221,221,44,40.123393161478766,1.3111885
31,14,1.2,8,0,213,213,44,33.67467255789211,1.8855402
31,14,1.2,8,0,239,239,49,37.13020320825643,1.9829596
31,14,1.2,8,0,218,218,63,34.429640002523854,1.3428695
31,14,1.2,8,0,218,218,36,39.410856606284035,1.9906967
31,14,1.2,8,0,247,247,51,33.93455498593544,2.177364
31,14,1.2,8,0,274,274,55,36.82873442165835,1.8231719
31,14,1.2,8,0,246,246,51,34.582403013155044,1.7170049
31,14,1.2,8,0,269,269,55,40.732668336547825,1.8970209
31,14,1.2,8,0,270,270,41,34.404926882550726,2.735138
31,14,1.2,8,0,278,278,52,36.307525159554025,2.5657465
31,14,1.2,8,0,297,297,40,35.68180284502971,1.8573699
31,14,1.2,8,0,291,291,42,40.579996698161764,2.7270517
31,14,1.2,8,0,330,330,28,36.365255901510274,1.6754037
31,14,1.2,8,0,197,197,36,39.39553930468558,1.9291664
31,14,1.2,8,0,197,197,37,35.880580317984375,2.2699544
31,14,1.2,8,0,205,205,42,40.777905274624786,1.4075505
31,14,1.2,8,0,218,218,38,35.56687655162043,1.5535842
31,14,1.2,8,0,216,216,35,37.68067386496279,2.5476034
31,14,1.2,8,0,219,219,46,36.15552125288162,1.7683187
31,14,1.2,8,0,208,208,32,40.212577725851716,1.9146221
31,14,1.2,8,0,204,204,51,34.11124699175633,1.442973
31,14,1.2,8,0,210,210,32,37.755635575417266,1.6427248
31,14,1.2,8,0,198,198,47,34.358591373813596,1.3608361
31,14,1.2,8,0,187,187,32,38.95950052554044,1.8165283
31,14,1.2,8,0,240,240,57,65.71423412871172,1.2356385
31,14,1.2,8,0,202,202,48,41.67298254045714,1.726136
31,14,1.2,8,0,230,230,44,45.297561257415985,1.7079535
31,14,1.2,8,0,220,220,45,39.69212865557561,1.5378258
31,14,1.2,8,0,235,235,56,51.87408162404947,1.7642897
31,14,1.2,8,0,209,209,54,38.815063803175505,1.1368575
31,14,1.2,8,0,217,217,39,41.95850865364296,1.4793801
31,14,1.2,8,0,208,208,24,36.9266911349364,1.7628624
31,14,1.2,8,0,208,208,34,46.38043546777713,1.3881111
31,14,1.2,8,0,192,192,37,36.789569064498714,1.1796114
31,14,1.2,8,0,205,205,44,40.3648720970771,1.3657055
31,14,1.2,8,0,227,227,31,36.35002645359565,1.9377182
31,14,1.2,8,0,239,239,42,44.46780878236267,1.6306789
31,14,1.2,8,0,283,283,39,37.11127255173052,1.7511617
31,14,1.2,8,0,287,287,77,40.036246277580936,1.1156964
31,14,1.2,8,0,290,290,45,36.7501182347242,1.5360881
31,14,1.2,8,0,293,293,52,43.63875999834475,1.2755799
31,14,1.2,8,0,305,305,52,36.95963915626973,1.4579988
31,14,1.2,8,0,308,308,45,40.089359378833386,1.5442665
31,14,1.2,8,0,315,315,43,37.17498363056381,1.340287
31,14,1.2,8,0,324,324,57,43.33298330837927,1.5217663
31,14,1.2,8,0,312,312,70,36.52805302562923,1.139908
31,14,1.2,8,0,323,323,25,39.713406809890266,1.1768041
31,14,1.2,8,0,225,225,55,35.496638417057824,0.8000322
31,14,1.2,8,0,246,246,44,39.23046215928402,0.8010499
31,14,1.2,8,0,227,227,42,33.647182451054704,0.84252244
31,14,1.2,8,0,233,233,41,36.53478185599062,1.8343085
31,14,1.2,8,0,252,252,46,34.55977296412529,0.97968936
31,14,1.2,8,0,251,251,43,40.71999323019696,1.2017231
31,14,1.2,8,0,278,278,43,34.22130635584439,1.065701
31,14,1.2,8,0,272,272,59,37.748499206749166,0.962093
31,14,1.2,8,0,268,268,33,34.37376747414815,1.8888675
31,14,1.2,8,0,239,239,46,39.9703884675422,1.3158323
31,14,1.2,8,0,242,242,49,34.304014528020865,1.0531296
31,14,1.2,8,0,251,251,52,37.91864929391252,1.1907145
31,14,1.2,8,0,260,260,40,34.872950394265494,1.3602966
31,14,1.2,8,0,273,273,57,40.03046519943526,1.1226523
31,14,1.2,8,0,272,272,53,33.93324149865167,1.309434
31,14,1.2,8,0,278,278,55,36.63271490780699,1.2231079
31,14,1.2,8,0,280,280,46,35.510207833829064,1.1165909
31,14,1.2,8,0,285,285,71,41.11355875715449,0.9658872
31,14,1.2,8,0,278,278,60,35.705126694040004,1.0885187
31,14,1.2,8,0,299,299,77,37.391873714466726,0.95467246
31,14,1.2,8,0,282,282,55,35.030073942784,1.2370518
31,14,1.2,8,0,281,281,62,41.222679587198165,1.0225211
31,14,1.2,8,0,290,290,56,34.30339532318135,1.1715752
31,14,1.2,8,0,294,294,52,38.351324472545535,1.3875573
31,14,1.2,8,0,253,253,38,33.92335654291309,1.4085904
31,14,1.2,8,0,274,274,51,39.97253222577357,1.1378016
31,14,1.2,8,0,274,274,52,33.96630623470247,1.3066653
31,14,1.2,8,0,290,290,77,36.013182414844934,0.92732507
31,14,1.2,8,0,275,275,51,33.49582024741047,1.3575821
31,14,1.2,8,0,297,297,59,39.46694077154174,1.3420146
31,14,1.2,8,0,299,299,63,33.98238785336488,1.2543256
31,14,1.2,8,0,306,306,76,36.90386736429331,1.3430947
31,14,1.2,8,0,270,270,66,34.20608521532199,0.9618907
31,14,1.2,8,0,278,278,49,38.35457309052316,1.0398327
31,14,1.2,8,0,269,269,83,31.94393893332438,0.74820733
31,14,1.2,8,0,292,292,66,35.32390651533971,0.7397111
31,14,1.2,8,0,283,283,57,32.15315480560186,1.0325253
31,14,1.2,8,0,288,288,74,38.50459487664472,0.7570465
31,14,1.2,8,0,281,281,63,32.914659983006764,0.9902579
31,14,1.2,8,0,261,261,57,34.81636124864169,1.0286255
31,14,1.2,8,0,265,265,71,33.361223245931654,0.6726447
31,14,1.2,8,0,290,290,69,38.888400639968125,1.0205331
31,14,1.2,8,0,297,297,73,33.29093240539278,0.69123757
31,14,1.2,8,0,280,280,52,36.072799571657725,1.1735256
31,14,1.2,8,0,298,298,63,33.615532639467,1.2055521
31,14,1.2,8,0,342,342,78,42.07597730988178,0.9244702
31,14,1.2,8,0,316,316,73,34.52277252963237,0.9602002
31,14,1.2,8,0,327,327,46,37.21068883697837,1.1612132
31,14,1.2,8,0,340,340,109,35.119694651888885,0.8162326
31,14,1.2,8,0,349,349,74,41.192125384041645,0.8597011
31,14,1.2,8,0,340,340,88,34.6184300548699,1.059214
31,14,1.2,8,0,370,370,84,37.763472009578535,1.0484024
31,14,1.2,8,0,376,376,72,35.358286012186234,1.3666829
31,14,1.2,8,0,363,363,70,43.129483780228604,1.1940601
31,14,1.2,8,0,355,355,79,36.100710923317614,1.220556
31,14,1.2,8,0,349,349,81,39.569599888428954,0.85887843
31,14,1.2,8,0,352,352,99,36.24214781247811,0.9225837
31,14,1.2,8,0,369,369,98,43.32892423732341,0.96845007
31,14,1.2,8,0,343,343,70,36.70308805430756,1.2615052
31,14,1.2,8,0,383,383,90,39.93241435497822,1.4150733
31,14,1.2,8,0,351,351,91,37.81825627441561,0.78412056
31,14,1.2,8,0,359,359,99,42.790252857985124,0.86740303
31,14,1.2,8,0,357,357,80,37.09757705525748,1.2836486
31,14,1.2,8,0,384,384,106,40.155928486096805,0.99322206
31,14,1.2,8,0,380,380,107,37.42361472340213,1.3390948
31,14,1.2,8,0,384,384,89,44.678862999194706,2.1627028
31,14,1.2,8,0,385,385,78,38.730173906213764,2.279516
31,14,1.2,8,0,366,366,72,41.535722079817184,3.6176562
31,14,1.2,8,0,404,404,108,39.623733366552344,3.1551454
31,14,1.2,8,0,400,400,88,46.73008196712622,4.3442926
31,14,1.2,8,0,430,430,60,46.703551673502865,6.0500336
31,14,1.2,8,0,474,474,117,73.88189930153607,4.412901
31,14,1.2,8,0,481,481,70,52.51812975537452,7.368471
31,14,1.2,8,0,516,516,109,54.92273665361475,5.3718047
31,14,1.2,8,0,530,530,110,50.145416572986434,5.0233903
31,14,1.2,8,0,573,573,104,64.57158699921057,5.172205
31,14,1.2,8,0,510,510,99,49.58965708624759,6.1293116
31,14,1.2,8,0,548,548,118,55.00859778368635,5.8335047
31,14,1.2,8,0,584,584,76,52.024583026605946,9.517525
31,14,1.2,8,0,643,643,132,62.12903181824512,5.464993
31,14,1.2,8,0,568,568,81,52.53076522294796,8.313659
31,14,1.2,8,0,510,510,120,52.92836449639225,4.487006
31,14,1.2,8,0,489,489,91,49.13418772704196,4.764211
31,14,1.2,8,0,473,473,86,56.38647271433974,4.351842
31,14,1.2,8,0,476,476,75,47.602235302751865,7.4351883
31,14,1.2,8,0,480,480,94,49.63178449176877,5.0922084
31,14,1.2,8,0,469,469,67,45.74331076950815,9.025567
31,14,1.2,8,0,495,495,85,56.763253890277234,7.0357857
31,14,1.2,8,0,533,533,104,48.80500408286438,4.2272043
31,14,1.2,8,0,494,494,114,52.61764013732626,4.253952
31,14,1.2,8,0,511,511,97,49.66059876633275,3.832301
31,14,1.2,8,0,522,522,90,56.433751955236545,4.4692035
31,14,1.2,8,0,497,497,83,49.50795890318538,8.150077
31,14,1.2,8,0,529,529,110,51.66451243713009,2.9960158
31,14,1.2,8,0,487,487,78,47.572651499992354,4.7079945
31,14,1.2,8,0,483,483,62,57.732387891458245,3.9076083
31,14,1.2,8,0,477,477,94,48.748858734822974,3.6494493
31,14,1.2,8,0,483,483,95,53.77303379428993,3.7130363
31,14,1.2,8,0,504,504,111,50.630967970912515,2.0079687
31,14,1.2,8,0,480,480,100,58.99418945712229,2.2007344
31,14,1.2,8,0,463,463,119,49.808923703181144,2.5355906
31,14,1.2,8,0,470,470,94,54.10263503220072,2.8948853
31,14,1.2,8,0,460,460,85,50.43600676251792,4.2658854
31,14,1.2,8,0,531,531,105,62.67268578216608,1.9523072
31,14,1.2,8,0,458,458,109,52.15030887186201,2.4458892
31,14,1.2,8,0,519,519,125,56.51201952203479,2.601692
31,14,1.2,8,0,494,494,101,52.71796985338872,2.392567
31,14,1.2,8,0,526,526,84,63.02507107580282,3.5751173
31,14,1.2,8,0,494,494,93,52.71258786080127,2.5799437
31,14,1.2,8,0,504,504,80,56.42930650194509,3.603692
31,14,1.2,8,0,513,513,118,52.84028265372845,2.2643363
31,14,1.2,8,0,516,516,82,60.983005610703515,3.0222254
31,14,1.2,8,0,485,485,103,50.0492188699283,2.0732868
31,14,1.2,8,0,452,452,102,53.99500465354495,1.7187514
31,14,1.2,8,0,438,438,76,49.14822697687899,2.4480944
31,14,1.2,8,0,443,443,85,57.47632392449919,2.2274394
31,14,1.2,8,0,395,395,85,48.69483684519671,2.2178042
31,14,1.2,8,0,430,430,100,51.85785234700026,1.9414009
31,14,1.2,8,0,408,408,87,47.627234546357364,2.0366154
31,14,1.2,8,0,396,396,81,56.77806976415441,1.9774323
31,14,1.2,8,0,403,403,94,48.030739835553,1.3315848
31,14,1.2,8,0,421,421,87,51.30258023521201,2.099825
31,14,1.2,8,0,422,422,81,47.21839757859424,2.2320452
31,14,1.2,8,0,433,433,112,55.09777861390709,1.3088168
31,14,1.2,8,0,391,391,76,47.404041585236584,2.3564444
31,14,1.2,8,0,472,472,86,51.62246674524382,2.2295496
31,14,1.2,8,0,480,480,90,47.61202799658042,2.2342362
31,14,1.2,8,0,456,456,95,55.8845021439571,2.7141602
31,14,1.2,8,0,470,470,103,48.38851841187046,1.3762709
31,14,1.2,8,0,491,491,107,52.383975711403515,2.671726
31,14,1.2,8,0,514,514,133,48.745318145035675,1.9600465
31,14,1.2,8,0,533,533,129,57.25329661066749,1.3951169
31,14,1.2,8,0,481,481,122,45.55158366843265,1.6396955
31,14,1.2,8,0,480,480,130,47.376147651830365,0.935896
31,14,1.2,8,0,467,467,107,43.16364534756711,1.2789376
31,14,1.2,8,0,500,500,126,51.2399468881358,0.82082903
31,14,1.2,8,0,479,479,135,43.752410222304256,1.1468371
31,14,1.2,8,0,532,532,103,48.64990791288402,1.7690322
31,14,1.2,8,0,548,548,128,45.03380459152014,1.0771642
31,14,1.2,8,0,571,571,102,53.21997285901834,1.7173389
31,14,1.2,8,0,543,543,113,45.320025692049775,1.7529092
31,14,1.2,8,0,596,596,158,49.1810026904425,1.0843259
31,14,1.2,8,0,584,584,147,45.22533534004968,1.1182612
31,14,1.2,8,0,579,579,142,52.61039603023793,1.2752439
31,14,1.2,8,0,634,634,136,45.080594152191246,1.479928
31,14,1.2,8,0,589,589,154,48.58291776916819,1.1321723
31,14,1.2,8,0,643,643,132,45.61677458189836,4.8640394
31,14,1.2,8,0,733,733,145,55.064635785691124,2.133251
31,14,1.2,8,0,705,705,128,46.23618529286394,2.3396828
31,14,1.2,8,0,631,631,124,48.57988882747987,1.8007187
31,14,1.2,8,0,582,582,135,44.62725127310368,1.4864959
31,14,1.2,8,0,594,594,143,52.4992449769182,1.092205
31,14,1.2,8,0,583,583,159,43.13200908335515,0.8118985
31,14,1.2,8,0,571,571,181,46.660930325074034,0.49450776
31,14,1.2,8,0,587,587,176,43.256751822275795,0.6940625
31,14,1.2,8,0,597,597,176,50.10123876853668,1.2414223
31,14,1.2,8,0,571,571,166,40.88724495469824,1.7010264
31,14,1.2,8,0,548,548,165,43.390739512648466,1.1511519
31,14,1.2,8,0,561,561,160,40.948584060160734,2.4987535
31,14,1.2,8,0,513,513,136,46.26294563012385,1.7710458
31,14,1.2,8,0,510,510,138,37.88401849856934,1.2384821
31,14,1.2,8,0,504,504,133,40.61280682364507,1.5203627
31,14,1.2,8,0,508,508,140,37.903659853445845,0.6456544
31,14,1.2,8,0,520,520,153,43.76866288963487,0.6277066
31,14,1.2,8,0,502,502,151,37.222296091709694,0.85675967
31,14,1.2,8,0,509,509,157,38.34888662050672,0.5138066
31,14,1.2,8,0,472,472,147,36.721840875672555,0.39506137
31,14,1.2,8,0,514,514,170,44.17649356144483,0.43193972
31,14,1.2,8,0,493,493,113,37.40820112232593,0.8703352
31,14,1.2,8,0,467,467,138,38.06127311271798,0.49054226
31,14,1.2,8,0,472,472,169,35.64638726091632,0.40663284
31,14,1.2,8,0,486,486,168,43.32824371872294,0.61378837
31,14,1.2,8,0,483,483,129,35.89641276935795,0.7378835
31,14,1.2,8,0,466,466,142,37.551883350123184,0.4169021
31,14,1.2,8,0,452,452,168,35.940155874838005,0.60492885
31,14,1.2,8,0,485,485,149,44.569260635548495,1.0647956
31,14,1.2,8,0,508,508,133,36.672664792675114,0.58033353
31,14,1.2,8,0,468,468,133,37.950537871953415,0.6081542
31,14,1.2,8,0,434,434,168,36.74370280842045,0.19063376
31,14,1.2,8,0,446,446,204,43.21783159547945,0.14720908
31,14,1.2,8,0,420,420,140,36.01328068765923,0.26372433
31,14,1.2,8,0,447,447,168,37.27905248963454,0.22439002
31,14,1.2,8,0,423,423,196,36.33803305107834,0.1289594
31,14,1.2,8,0,472,472,244,42.830459974830056,0.0991073
31,14,1.2,8,0,448,448,252,37.83559601278396,0.09972307
31,14,1.2,8,0,457,457,248,38.113514152581175,0.097105086
31,14,1.2,8,0,449,449,275,38.13887552056137,0.0859735
31,14,1.2,8,0,473,473,243,42.54468993847406,0.093959495
31,14,1.2,8,0,446,446,200,37.689885055120904,0.14910276
31,14,1.2,8,0,411,411,211,37.42228112813169,0.11796217
31,14,1.2,8,0,436,436,205,36.101569572333894,0.14582613
31,14,1.2,8,0,439,439,172,42.93203885677817,0.14404768
31,14,1.2,8,0,425,425,226,36.72857109288618,0.11736275
31,14,1.2,8,0,442,442,270,37.90145145401689,0.086831056
31,14,1.2,8,0,468,468,245,37.665733307164174,0.0971688
31,14,1.2,8,0,445,445,231,41.80977846903941,0.09236902
31,14,1.2,8,0,429,429,270,37.71571457929132,0.079910964
31,14,1.2,8,0,449,449,292,38.661515674310365,0.075384445
31,14,1.2,8,0,436,436,275,37.772251073745075,0.08170146
31,14,1.2,8,0,442,442,242,41.93067692195529,0.09111851
31,14,1.2,8,0,445,445,282,37.5900356473296,0.074871525
31,14,1.2,8,0,448,448,282,38.40766841970163,0.077261865
31,14,1.2,8,0,443,443,257,37.323027816072006,0.079224706
31,14,1.2,8,0,465,465,262,41.22858411973615,0.0806244
31,14,1.2,8,0,455,455,262,37.41030042311022,0.09110708
31,14,1.2,8,0,465,465,174,38.359996616985924,0.21588778
31,14,1.2,8,0,452,452,213,36.346008352031866,0.13781266
31,14,1.2,8,0,458,458,215,42.065197146288895,0.1089993
31,14,1.2,8,0,451,451,138,35.92545544340378,0.34605289
31,14,1.2,8,0,449,449,110,37.5262108609618,0.7262489
31,14,1.2,8,0,447,447,125,34.78629962434648,0.8214138
31,14,1.2,8,0,482,482,165,40.913753781285216,0.5755932
31,14,1.2,8,0,485,485,145,34.90171211765449,0.80839354
31,14,1.2,8,0,498,498,138,36.55139358523687,0.97985196
31,14,1.2,8,0,474,474,215,35.88429581613415,0.4135241
31,14,1.2,8,0,495,495,154,42.22950306765102,0.9868233
31,14,1.2,8,0,513,513,164,35.381844791199924,0.8172785
31,14,1.2,8,0,534,534,160,38.488505274822295,0.62221366
31,14,1.2,8,0,538,538,190,36.77828950192251,0.5753888
31,14,1.2,8,0,536,536,163,43.321131689396715,0.9546297
31,14,1.2,8,0,519,519,203,36.552754089757265,0.5797043
31,14,1.2,8,0,537,537,170,39.259432638728676,0.8665959
31,14,1.2,8,0,514,514,176,37.151995868361574,0.556573
31,14,1.2,8,0,543,543,167,44.415576999938914,0.55905616
31,14,1.2,8,0,679,679,142,51.83337978894344,0.9585714
31,14,1.2,8,0,559,559,165,38.83020208074609,0.48171535
31,14,1.2,8,0,708,708,194,51.64996474668046,0.45449263
31,14,1.2,8,0,570,570,194,44.4900766267272,0.5238028
31,14,1.2,8,0,558,558,175,44.01190700350819,0.6709743
31,14,1.2,8,0,804,804,166,61.31762331270252,0.73511124
31,14,1.2,8,0,585,585,184,38.885327592084224,0.8101334
31,14,1.2,8,0,607,607,197,37.36423585040651,0.5147896
31,14,1.2,8,0,830,830,198,69.39350620039521,0.62326497
31,14,1.2,8,0,606,606,178,40.80195578507908,0.796415
31,14,1.2,8,0,818,818,198,61.687583153554705,0.66589177
31,14,1.2,8,0,598,598,252,39.84006800338248,0.5307996
31,14,1.2,8,0,625,625,209,46.05381660949615,0.9166888
31,14,1.2,8,0,632,632,210,39.69891399481211,0.6191127
31,14,1.2,8,0,643,643,197,46.653376582853,0.79253656
31,14,1.2,8,0,930,930,321,90.83175410822543,0.5745559
31,14,1.2,8,0,878,878,452,65.58695857603769,0.22886579
31,14,1.2,8,0,897,897,326,68.7692817644624,0.4104253
31,14,1.2,8,0,865,865,415,64.55946826914746,0.20164983
31,14,1.2,8,0,884,884,387,80.42027211440153,0.1986139
31,14,1.2,8,0,904,904,514,64.19455241801913,0.13649234
31,14,1.2,8,0,894,894,482,64.83715887513142,0.12698147
31,14,1.2,8,0,880,880,528,63.28229340426293,0.12275753
31,14,1.2,8,0,942,942,524,72.2587498670435,0.13429306
31,14,1.2,8,0,887,887,608,63.06587975458924,0.10242934
31,14,1.2,8,0,867,867,602,63.89905065805041,0.09730931
31,14,1.2,8,0,853,853,510,62.74255913278865,0.15840952
31,14,1.2,8,0,906,906,481,70.51968047522705,0.15722476
31,14,1.2,8,0,881,881,646,61.388950877804625,0.09714631
31,14,1.2,8,0,891,891,613,62.66893046053619,0.102203615
31,14,1.2,8,0,880,880,581,61.888558959249806,0.10772045
31,14,1.2,8,0,905,905,575,68.33537922731429,0.09926154
31,14,1.2,8,0,890,890,655,62.44919886620343,0.08931065
31,14,1.2,8,0,904,904,634,62.80992703154842,0.08353679
31,14,1.2,8,0,885,885,592,62.57153061396661,0.09639169
31,14,1.2,8,0,907,907,577,68.41905661003403,0.094263524
31,14,1.2,8,0,872,872,669,62.27452859721819,0.08364578
31,14,1.2,8,0,884,884,677,63.61377585719202,0.08057374
31,14,1.2,8,0,899,899,654,62.23572435392528,0.08868914
31,14,1.2,8,0,912,912,645,67.52365516897886,0.08904813
31,14,1.2,8,0,913,913,686,63.394076072134546,0.083555564
31,14,1.2,8,0,903,903,710,63.53402407897158,0.08329962
31,14,1.2,8,0,910,910,640,61.99618055060279,0.09397972
31,14,1.2,8,0,911,911,686,65.65224800018194,0.093556635
31,14,1.2,8,0,920,920,434,62.00861751279127,0.18107583
31,14,1.2,8,0,869,869,350,59.85902944329424,0.52752334
31,14,1.2,8,0,914,914,385,57.89638727877258,0.20617393
31,14,1.2,8,0,922,922,315,64.349745812886,0.87368214
31,14,1.2,8,0,864,864,283,57.960236980174514,1.2000937
31,14,1.2,8,0,932,932,253,61.52150610319207,2.543235
31,14,1.2,8,0,876,876,141,56.942645010069064,6.397462
31,14,1.2,8,0,862,862,191,63.04358615107484,4.372984
31,14,1.2,8,0,859,859,181,54.19436955683661,4.6237736
31,14,1.2,8,0,830,830,118,57.767983703487644,5.689107
31,14,1.2,8,0,681,681,57,51.31327916504929,6.4598317
31,14,1.2,8,0,489,489,55,49.36861147050948,4.8638716
31,14,1.2,8,0,348,348,33,41.87894715168524,5.757651
31,14,1.2,8,0,268,268,43,45.13107599567514,2.6552386
31,14,1.2,8,0,242,242,37,40.87087411362104,2.5095623
31,14,1.2,8,0,236,236,26,46.62674324352975,2.1105444
31,14,1.2,8,0,216,216,33,40.18786714679373,1.7776964
31,14,1.2,8,0,181,181,17,42.993429652383426,2.198959
31,14,1.2,8,0,157,157,17,37.582264427614646,2.0155876
31,14,1.2,8,0,144,144,27,41.35883526689439,1.0626509
31,14,1.2,8,0,113,113,4,39.07680100696721,1.7762924
31,14,1.2,8,0,136,136,22,82.65077584250591,1.465765
31,14,1.2,8,0,111,111,17,64.09883010298543,1.3087856
31,14,1.2,8,0,130,130,21,83.86978351042619,1.5290871
31,14,1.2,8,0,150,150,22,92.90454410718662,2.5317214
31,14,1.2,8,0,189,189,20,113.29890788548849,3.3467302
31,14,1.2,8,0,192,192,31,106.80688780526249,2.1952028
31,14,1.2,8,0,281,281,48,110.31757407513338,2.3412006
31,14,1.2,8,0,321,321,70,102.34583555443653,2.3069322
31,14,1.2,8,0,422,422,79,116.17185874791704,2.2065713
31,14,1.2,8,0,446,446,82,93.27079243904122,2.2813334
